postId,author
"42734","Dana Tamir, director of enterprise security, Trusteer, an IBM company"
"42751","Jeff Combs, HP Global Cyber Security Recruiting"
"42755","Yo Delmar,  VP of GRC solutions, MetricStream"
"42759","Mike Gross, director of professional services and risk management, 41st Parameter"
"42766","Peter Tyrrell, vice president of worldwide sales, Verdasys"
"42785","David Sheidlower, CISO, Health Quest Systems"
"42822","Mark Austin, co-founder and CEO, Avecto"
"42826","Michael Callahan, vice president of global product marketing for the security business, Juniper Networks"
"42846","Vijay Basani, co-founder, president, CEO, EiQ Networks"
"42870","Aarij Khan, director of product marketing, Tenable Network Security "
"42935","Allan Foster, VP, technology and standards, ForgeRock"
"42970","Garry McCracken, VP technology partnerships, WinMagic"
"42978","Michelle Drolet, founder, Towerwall"
"43010","Dan Shugrue, director of product marketing, Akamai Web Security Solutions"
"43038","Scott Totzke, senior vice president, BlackBerry Security Group"
"43076","Jane Wasson, senior product marketing manager, Dell Software"
"43144","Ed Covert, lead associate, Booz Allen Hamilton | Angela Orebaugh, fellow, Booz Allen Hamilton"
"43159","Mike Hollands, director of marketing and business development, connectivity segment, Interxion"
"43180","Stephen Boyer, CTO and co-founder, BitSight Technologies"
"43209","Mat Gangwer, security architect, Rook Security"
"43213","Chris Mark, PCI compliance practice lead at AT&T Security Consulting"
"43229","Steve Durbin, CEO, Information Security Forum"
"43236","James Beeson, CISO, GE Capital Americas"
"43262","Hugh Thompson, program chair, RSA Conference"
"43266","Slava Gomzin, security and payments technologist, Hewlitt-Packard"
"43307","Ivan Ristic, director of engineering, Qualys"
"43311","David Tishgart, director of marketing and alliances, Gazzang Inc."
"43369","Axelle Apvrille, senior mobile anti-virus researcher, Fortinet FortiGuard Labs"
"43397","TK Keanini, CTO, Lancope"
"43467","Art Coviello, executive vice president, RSA"
"43556","Michael Fey, CTO, MacAfee, an Intel Security Company"
"43573","Doug Drinkwater"
"43668","Barry Shteiman, director of security strategy, Imperva | Geoff Webb, director, solution strategy, NetIQ"
"43671","Kasper Lindgaard, head of research, Secunia"
"43688","Domini Clark, principal, executive and technical recruitment, Blackmere"
"43692","Sara Gates, founder and  CEO, Wisegate"
"43696","Jason Soroko, head of  malware research, Entrust "
"43700","Dan Srebnick, owner of Technical Merits LLC"
"43704","Manos Antonakakis, chief scientist at Damballa"
"43708","John Gibson, senior IT security officer,  tTech Ltd."
"43731","Roland Cloutier, CSO, ADP"
"43862","Luis Rivera, CEO, Armored Envoy"
"43993","Anthony Foy, CEO of Workshare "
"44016","Joni Brennan, Kantara Initiative executive director, IEEE Standards Association"
"44066","Erich Stuntebeck, director of mobility research, AirWatch"
"44070","Lucas Zaichkowsky, enterprise defense architect, AccessData"
"44074","Jakub Mahdal, CEO and founder, Safetica Technologies"
"44078","Mike Reagan, chief marketing officer, LogRhythm"
"44129","Dave Martin, CSO, EMC"
"44225","Dan Joe Barry, vice president of marketing, Napatech"
"44249","Rajat Bhargava, CEO, JumpCloud Inc."
"44255","Pragati Jain, technical writer"
"44269","Greg Masters, managing editor, SC Magazine | Jay Ferron, CIO, Interactive Security Training"
"44279","Jeff Combs, talent acquisition, HP Global Cyber Security"
"44286","Garry Sidaway, global  director of security strategy, NTT Com Security"
"44290","James Baird, senior security and archiving consultant, Dolphin"
"44294","James Hill senior security architect, Consolidated Data Services (CDS)"
"44298","Bob Ackerman, founder and managing director, Allegis Capital"
"44329","Daniel Polly, VP, enterprise information security officer, First Financial Bank "
"44406","John Trobough, President of Narus Inc."
"44431","Kyle Adams, chief software architect, Juniper Networks"
"44454","Shel Sharma, director of product marketing, at Cyphort, Inc."
"44458","Mark O’Neill, VP of innovation, Axway"
"44510","Ryan Kalember, WatchDox"
"44555","Pravin Kothari, CEO, CipherCloud"
"44610","Seth Ruden, senior fraud consultant, ACI Worldwide"
"44614","Vijay Basani, co-founder and CEO, EiQ Networks"
"44618","Joerg Hirschmann, CTO, NCP engineering"
"44789","Zulfikar Ramzan, CTO, Elastica"
"44888","Dana Tamir, director of enterprise security at Trusteer, an IBM company"
"44894","David Navetta, partner, InfoLawGroup LLP | John Michener, chief scientist, Casaba"
"44907","Scott Register,senior director, product management,Ixia"
"44911","Levi Gundert, technical leader, Cisco TRAC"
"44915","Sean Doherty, head of research and development, SpamTitan Technologies "
"44925","Kate O’Flaherty"
"44949","Patricia Titus, VP and CISO, Freddie Mac"
"45047","Jesse Staniforth"
"45115","Bill Ho, president, Biscom"
"45248","John Milburn, executive director of identity and access management, Dell Software"
"45318","Greg Akers, senior VP, advanced security initiatives group, Cisco"
"45367","Gretchen Hellman, senior director of security strategy, SolarWinds"
"45399","David Miller, CSO, Covisint"
"45445","Sahba Kazerooni, Security Compass | Dave Aitel, Immunity"
"45448","Mark D. Parker, senior product manager, iSheriff"
"45464","Col. (Retired) Barry Hensley, executive director of the Counter Threat Unit (CTU), Dell SecureWorks."
"45468","Jason Oxman, CEO, ETA "
"45485","Edna Conway, CSO, global supply chain, Cisco Systems"
"45549","David Kloba, general manager, Endpoint Systems Management, Dell"
"45805","Don Gray, chief security strategist, Solutionary"
"45851","Alex Cox, senior manager, RSA FirstWatch"
"45943","Julian Weinberger, international system engineer, CISSP, NCP engineering"
"45947","John Stewart, chief security officer, Cisco Systems"
"45975","Christian Crank, security researcher, TrainACE"
"46030","Kyle Creyts, senior threat analyst, Lastline"
"46055","Josh Zerlan, VP of product development, Butterfly Labs"
"46111","Steve Martino, CISO, vice president, Information Security, Cisco"
"46179","Amit Cohen, co-founder and CEO, FortyCloud"
"46225","Andrew Jaquith, CTO and SVP cloud strategy, SilverSky"
"46269","Stephen Coty, chief security evangelist, Alert Logic"
"46409","Chris Triolo, vice president of Professional Services, Education and Support, HP Enterprise Security Products"
"46436","Jeffrey Farrow, partner, Michelman & Robinson, LLP"
"46526","Boatner Blankenstein, senior director of solutions engineering, Bomgar Corporation"
"46539","Alison Gianotto (aka snipe or @snipeyhead)"
"46691","Dan Conde, director of products, Midokura"
"46848","Maty Siman, founder & CTO, Checkmarx"
"46917","Orlando Scott-Cowley, director of technology marketing, Mimecast"
"46921","Claus Rosendal, co-founder and chief technology officer, SMS PASSCODE"
"47012","Jane Wasson, Sr. Product Marketing Manager, Dell Security"
"47042","James Bindseil, president and CEO, Globalscape"
"47046","David Hald, co-founder and chief relation officer, SMS PASSCODE"
"47052","Cam Roberson, director of the reseller channel, Beachhead Solutions"
"47120","Pete Nicoletti, CISO, Virtustream | Dan Timpson, VP of technology, DigiCert"
"47123","Etay Maor, senior fraud prevention strategist, IBM Security Systems "
"47140","Domini Clark, principal, Blackmere Consulting "
"47144","Ken Stasiak CEO, SecureState"
"47148","Evelyn de Souza, senior cloud compliance strategist, security technology group, Cisco "
"47152","Chris Sullivan, vice president of advanced solutions, Courion"
"47156","Ryan Ward, CIO, Avatier"
"47193","David Sheidlower global head of information security, BBDO Worldwide"
"47529","Nicole Pauls, director of product management, security, SolarWinds"
"47533","Roman Foeckl, CEO & Founder, CoSoSys"
"47577","Boatner Blankenstein, senior director of solutions engineering, Bomgar"
"47601","Daniel de Carvalho, L|PT, C|EH, C|HFI, CISSP, E|CSA, MCSE + S, MCITP "
"47625","Geoff Webb, senior director, solution strategy, NetIQ"
"47660","Chris Weber, co-founder, Casaba Security | Geoffrey Vaughan, security consultant, Security Compass"
"47676","Jeff Combs, J. Combs Search"
"47680","Francis Ofungwu, director, network security services, Unisys"
"47684","Caleb Barlow director, critical infrastructure security application, data and mobile security, IBM"
"47688","Alba Alessandro, partner, Hodgson Russ LLP"
"47695","Anders Lofgren, VP of product management, Acronis Access."
"47701","Nazan Osman"
"47725","Daniel Polly, vice president, enterprise information security officer, First Financial Bank"
"47855","Christopher Zannetos, president and CEO, Courion"
"47863","Joseph Barrett, senior security consultant, Foreground Security"
"47978","David Miller, chief security officer, Covisint"
"47984","Paul Morville, founder, Confer"
"48005","Preston Hogue, F5 Networks"
"48055","Charles Wheeler, senior director of operations, Brivo Systems"
"48059","Paige Leidig, senior vice president, CipherCloud"
"48085","Ashok Sankar, Vice President, Cyber Strategy, Raytheon Cyber Products"
"48089","Ryan Wilk, director of customer success, NuData Security"
"48133","Karl Sigler, threat intelligence manager, Trustwave"
"48161","Nat Kausik, CEO, Bitglass"
"48186","Shlomi Boutnaru, CTO, CyActive"
"48226","Kevin Flynn, director of product marketing, Blue Coat Systems"
"48230","Xuhua Bao, Hai Hong, Zhihua Cao | NSFOCUS"
"48233","John Worrall"
"48237","Jerry Wyble, VP and practice manager, information security compliance practice, CompliancePoint"
"48243","Paul Morville, co-founder, Confer"
"48268","John Trobough, president and CEO, Narus"
"48288","Ian Hermon, payments security specialist, Thales e-Security"
"48292","Kasper Lindgaard, director of research and security, Secunia"
"48307","Jeff Bardin, Treadstone 71 | Dave Chronister, Parameter Security"
"48310","Adam Malanaphy, director, information governance, Glenmont Group"
"48314","Min-Pyo Hong, founder and CEO, SEWORKS"
"48318","Gene Fredriksen, global information security officer, Public Service Credit Union (PSCU)"
"48325","John Worrall, CMO, CyberArk"
"48329","Marisa Fagan, director of crowd operations, Bugcrowd"
"48333","Jonathan Fox and Tyson Macaulay, McAfee"
"48431","Daniel Shugrue, director of product marketing, Akamai"
"48480","Gonen Fink, CEO, LightCyber"
"48522","Steven Russo, executive vice president, Secure Cloud Systems"
"48529","Daryk Rowland, director of risk management, Guidance Software, Inc."
"48533","David Williamson, CEO at EfficientIP"
"48636","Geoff Webb, senior director, solutions strategy, NetIQ"
"48729","John Barco, VP of product management, ForgeRock"
"48760","Greg Rosenberg, security engineer, Trustwave"
"48832","Dean Wiech, managing director, Tools4ever"
"48882","Mike Spencer, consultant, Accuvant"
"48951","Sal Picheria, SC Labs review team"
"48962","James Verderico, SC Labs review team"
"48985","Candy Alexander, senior GRC consultant, Towerwall;"
"49048","Edna M. Conway, CSO, Global Supply Chain, Cisco Systems"
"49176","Joe Abbey, director of software engineering, Arxan Technologies"
"49206","Ken Jones, VP engineering and product management, IronKey Secure USB Devices"
"49235","Susan Allspaw Pomeroy, security compliance analyst, SendGrid"
"49239","Ryan Olson, intelligence director, Palo Alto Networks"
"49243","Lysa Myers, security researcher, ESET"
"49275","Adam Kujawa, head of malware intelligence, Malwarebytes"
"49279","Keith Graham, chief technology officer, SecureAuth"
"49308","Ryan Merritt, lead security researcher, Trustwave"
"49328","Kim Crawley, researcher, InfoSec Institute"
"49332","David Canellos, president and CEO, Perspecsys"
"49366","Anthony DiBello, director, security practice, Guidance Software"
"49411","Michael Coates, director of product security, Shape Security"
"49415","Steve Hultquist, chief evangelist, RedSeal"
"49419","Will Ackerly, co-founder and CTO, Virtru"
"49425","Andrew Conway, research analyst, Cloudmark"
"49512","Vijay Basani, co-founder, president and CEO, EiQ Networks"
"49542","Mav Turner, director of security, SolarWinds "
"49593","Tim Ring"
"49628","Bob Brennan, CEO, Veracode"
"49648","Ameera Tabassum, ACCA Affiliate"
"49768","Joan Lockhart, CMO, GlobalSign"
"49822","Daniel Riedel, CEO, New Context"
"49871","Russell Stern, CEO, Solarflare"
"49875","Maor Goldberg, CEO, Whitebox Security"
"49879","Julie Lockner and Robert Shields, Informatica"
"49927","Charles Foley, chairman and CEO, Watchful Software"
"49941","Domini Clark, principal, executive & technical recruitment, Blackmere"
"49945","Ian Hamilton, CTO, Signiant"
"49949","Rich Boyer, senior information security architect, NTT Com Security"
"49953","Jonathan Lewis, director, product marketing, SSH Communications Security"
"49960","Craig Shumard, principal, Shumard and Associates"
"49966","Larry Jaffee"
"49971","Lee Sustar"
"49993","Steve Zurier"
"50086","Peter Waterhouse, senior strategist, CA Technologies"
"50092","Diana Bradley, PRWeek"
"50124","Greg Hoglund, CEO, Outlier Security"
"50194","Lawrence Walsh, CEO, The 2112 Group"
"50200","Tim Maliyil, CEO, AlertBoot"
"50204","Alan S. Cohen, chief commercial officer, Illumio"
"50270","Mark Burnette, partner, LBMC Security & Risk Services"
"50404","Eric Cowperthwaite, vice president of advanced security and strategy, Core Security"
"50481","Dave Aitel, CEO, Immunity | Joe Loomis, CEO, CyberSponse"
"50503","Oliver Tavakoli, chief technology officer, Vectra"
"50507","Jim Robell, president and COO, Eid Passport"
"50511","Bob West, chief trust officer, CipherCloud"
"50515","Scott Aurnou, attorney, cybersecurity consultant and VP, SOHO Solutions"
"50542","Zouhair Guelzim, VP and CISO, L’Oréal Americas"
"50631","Vijay Dheap, global solutions manager, security intelligence and cyber forensics, IBM"
"50790","Carl Caum, senior technical marketing manager | Morgan Haskel, module engineer, Puppet Labs"
"50816","Idan Tendler, CEO, Fortscale"
"50844","Amit Serper, senior security researcher, Cybereason"
"50897","Dr. Christopher Kruegel, co-founder and chief scientist, Lastline"
"50924","Karl Fruecht, Principal Business Consultant, KillerIT"
"50949","Chris Rouland, founder and CEO, Bastille"
"50982","Josh Shaul, VP of product management, Trustwave"
"51007","Kevin Cochrane, CMO, Agari "
"51031","Preston Hogue, director, marketing architecture, F5 Networks"
"51056","Kevin Flynn, director, Product Marketing, Blue Coat"
"51083","Rehan Jalil, CEO, Elastica"
"51106","Todd Scott, IT Manager, Peterbilt"
"51112","Jen Andre, Threat Stack | Cameron Camp, ESET"
"51131","Wils Bell, president, SecurityHeadhunter.com"
"51135","Stephen Orfei, general manager, PCI Security Standards Council"
"51139","Jonathan Carter, technical director, Arxan Technologies"
"51143","Muddu Sudhakar, CEO, Caspida"
"51147","Johannes Ullrich, dean of research, SANS Technology Institute "
"51151","Timothy Eades, CEO, vArmour"
"51175","Alex Stamos, CISO, Yahoo"
"51202","Ed Fox, vice president of network services, MetTel"
"51225","Ian Trump, security consultant, LogicNow"
"51251","Ajay Arora, CEO, Veradocs"
"51273","Simon Crosby, CTO, Bromium"
"51298","Pamela Passman, President and CEO, Center for Responsible Enterprise And Trade"
"51329","Sean Sullivan, security advisor, F-Secure"
"51526","Tony Morbin, Editor-in-chief, SC Magazine UK"
"51559","Tom Reeve, Senior Reporter, SC Magazine UK"
"51755","Roee Hay, application security research team lead, IBM X-Force"
"51770","CISO at a large health care organization"
"51774","Asaf Cidon, CEO and co-founder, Sookasa "
"51809","Lena Smart, CIO, New York Power Authority"
"51923","Stephen Lawton: Data security in the 21st century "
"52303","Mark Nunnikhoven, senior research scientist, OpenDNS"
"52319","Paul Kurtz co-founder and CEO, TruSTAR Technology"
"52371","Domini Clark, principal, Blackmere  Consulting; founder and director of strategy, InfoSecConnect.com."
"52549","Partner content"
"52558","Tom Reeve, senior report, SC Magazine UK"
"52930","Max Cooter"
"52944","Ashley Carman contributed reporting."
"53111","SC Magazine UK staff"
"53149","Adrian Bridge Water"
"53240","Danielle Correa"
"53267","Chema Alonso, CEO, Telefónica's ElevenPaths"
"53729","Charles Henderson, vice president, managed security testing, Trustwave"
"53873","Adrian Bridgwater"
"54092","John Kuhn, senior security threat researcher, IBM Security"
"54107","Wils Bell, founder and president, SecurityHeadhunter.com"
"54110","Shridhar Mittal, CEO, Zimperium"
"54114","Domingo Guerra, president, Appthority"
"54141","Joe Aragona"
"54148","Zouhair Guelzim, VP/CISO, L´Oréal Americas "
"54315","Eugene Gerden"
"54812","Jeremy Seth Davis"
"54885","Stephen Dearing"
"55007","Steve McGregory, director of application and threat intelligence, Ixia"
"55021","Domini Clark, director of strategy at InfoSec Connect; principal, Blackmere Consulting"
"55025","John Morello, enterprise security veteran"
"55029","Pat Clawson, CEO, Blancco Technology Group"
"55033","Ken Simpson, CEO, MailChannels"
"55037","Surendhar Subramani, senior information security consultant, Ernst & Young, India"
"55071","Patricia Titus, former CISO and security adviser"
"55110","Raimund Genes"
"55180","SC UK Staff"
"55451","Michael Kummer, President Americas, SECUDE"
"55502","Danielle Correa and SC Staff"
"55721","Tom Reeve, Rene Millman"
"55828","Pete Shoard "
"55832","Max Vetter"
"55960","James Socas, executive chairman, iSheriff"
"55975","Jeff Combs is VP, talent management for ISE Talent"
"55979","Michael R. Overly attorney, Foley & Lardner "
"55983","Colin McKinty, VP Cyber Security Strategy at BAE Systems Applied Intelligence"
"55990","David Shearer, CEO, (ISC)²"
"56004","Matt Konda, OWASP global board member"
"56018","Lena Smart, VP / CIO, New York Power Authority"
"56206","Anthony Neary"
"56726","Ash J. Hunt"
"56763","Jon Gelsey, CEO Auth0"
"56830","Dr. Peter Stephenson"
"56878","Nicholas Grefsheim "
"56923","Nick Grefsheim"
"57028","Nir Polak, co-founder and CEO of Exabeam, Inc."
"57947","Dannielle Correa"
"58000","Bradley Barth, Senior Reporter"
"58069","Bradley  Barth"
"58139","Max Mtzger"
"58565","Geoff Sanders, CEO, LaunchKey"
"58581","Carole Fennelly, Recorded Future contributor and information security consultant"
"58585","Edna Conway CSO, global value chain, Cisco Systems"
"58589","Craig Kunitani, co-founder, Security Mentor"
"58593","Bill Weinberg, senior director, open source strategy, Black Duck Software  "
"58628","Latha Maripuri, SVP & global CISO, News Corp."
"58895","Rio Perez"
"59317","Jaroslaw Adamowski "
"59444","Domini Clark, director of strategy, InfoSec Connect"
"59448","Lauren Zink, team lead, security awareness and communications, Diebold"
"59452","Ravi Devireddy, CTO and co-founder, E8 Security"
"59459","Guy Bunker, SVP of products, Clearswift."
"59578","ForcePoint Security Labs"
"60460","Carsten Eiram, chief research officer, Risk Based Securit"
"60472","Jeff Combs, vice president, talent management, ISE Talent"
"60476","Zachery S. Mitcham, CISO, University of North Carolina Wilmington"
"60480","Ryan O’Leary, VP of Threat Research Center, WhiteHat Security"
"60484","J.J. Thompson, founder and CEO, Rook Security"
"60491","Nick Bilogorskiy, director of security research, Cyphort"
"60520","Jon Wilkinson, privacy officer, Watson Health business unit, IBM"
"61382","Brian Schultz, (ISC)² member"
"61427","Marcin Kleczynski, CEO, Malwarebytes"
"61435","Limor Kessem, cybersecurity evangelist, IBM Security"
"61452","Patrick O’Kane, barrister and compliance counsel"
"61456","Feris Rifai, CEO and co-founder, Bay Dynamics"
"61463","Chris Poulin, IANS faculty member "
"61485","Jeff Brown, former technology risk officer, AIG"
"61844","Ali Taherian"
"61868","Presented by Forcepoint Security Labs"
"62140","Ali Teharian"
"62331","Joshua C. Douglas, CTO, Forcepoint"
"62389","Chase Cunningham, director of cyber threat research, Armor"
"62407","Dmitriy Ayrapetov, director, network security product management, Dell Security. "
"62411","George Japak, managing director, ICSA Labs; HIPAA security officer, Verizon "
"62418","David R. Singh, counsel, Weil, Gotshal & Manges"
"62444","Bruce Forman, CISO, UMass Memorial Medical Center"
"62732","Tony Morbin, Rene Millman"
"62812","Feris Rifai, CEO and co-founder at Bay Dynamics"
"62846","Ali Teherian"
"63177","Ilia Kolochenko"
"63392","Edna Conway, CSO, global value chain at Cisco"
"63401","Caroline Wong, security initiative director, Cigital "
"63405","Kristin Lovejoy, president, Acuity Solutions."
"63469","Latha Maripuri, SVP and global CISO, News Corp."
"63529","Klaus Majewski "
"63534","Palo Alto Networks."
"63803","Danielle Correa, Tom Reeve"
"63853","Dr Jules Pagna Disso"
"64014","Roi Perez, Tom Reeve"
"64109","Tom Pendergast, Chief Strategist, Security, Privacy & Compliance, MediaPro"
"64158","Bryan Lee"
"65674","François Amigorena"
"65693","Evan Schuman"
"65738","Tony Morbin, Danielle Correa"
"65760","By Tom Kemp CEO of Centrify"
"65999","Barry Shteiman, director of threat research, Exabeam"
"66006","Thomas Fischer principal threat researcher, Digital Guardian"
"66010","Jeff Liu, global sector head, technology – transaction advisory services, EY"
"66038","Jon Wilkinson, privacy officer, IBM Watson Health "
"66140","Meny Har, VP of product, Siemplify"
"66144","Mark Dufresne, director of malware research and threat intelligence, Endgame"
"66506","Tom  Reeve"
"66787","Edgar Rwakenya"
"66791","Eugene  Gerden"
"66807","Davey Winder"
"68757","Ed Jenning, chief operating officer, Mimecast."
"69471","Domini Clark, senior recruiter at Decision Toolbox"
"69484","Edna Conway, CSO, global value chain, Cisco"
"69488","Alexander García-Tobar?, ?CEO, ValiMail "
"69828","Tony  Morbin"
"70422","Daniel Hoffman, former intelligence officer"
"70478","Walt Williams, director of security and compliance, Lattice Engines"
"70575","Joanna Swiatkowska"
"70656","Dax Streater, manager of cybersecurity operations at the Lower Colorado River Authority (LCRA)"
"71147","Matt Moynahan, CEO, Forcepoint"
"71156","Amy Mushahwar, CISO and counsel, ZwillGen"
"71160","Dax Streater, manager, cybersecurity operations at the Lower Colorado River Authority"
"71443","By Doug Olenick and Bradley Barth"
"71490","Spencer Summons"
"72060","Doug Olenick and Rob Abel"
"72277","SC Staff Report"
"72305","Ross Rustici"
"72882","Kris Lovejoy, CEO, BluVector"
"72954","Wendi Whitmore, global lead, IBM X-Force Incident Response and Intelligence Services (IRIS)"
"72960","Joyce Brocaglia, founder, Executive Women’s Forum; CEO, Alta Associates"
"73151","Martyn and Valerie Croft"
"73206","Chris Allen"
"73234","Simon Wright"
"74375","Limor Kessem"
"74565","Edward Amoroso, TAG Cyber and Sharon Vardi, Prevoty"
"74755","Elizabeth Hyman"
"74785","Rob Abel"
"74994","Michael Stephenson"
"75088","Leslie Lambert"
"75281","Aaron Sanders"
"75371","Stu Sjouwerman"
"75486","Ajit Sanchetti"
"75523","Ondrej Krehel"
"75559","Thomas Jones"
"75608","Andrew Mayo"
"75663","John Aisien"
"75692","Weston Henry"
"75747","Douglas Roberts"
"75802","Keith O’Byrne"
"75851","Lou Manousos"
"75855","Grace Johansson"
"75873","John Weinschenk"
"75913","Marcin Kleczynski"
"75935","Greg Temm"
"75954","Sam Curry"
"76066","Ruslan Synytsky"
"76133","Naresh Persaud"
"76185","Noushin Shabab"
"76198","Nick Deshpande"
"76277","Bill Mann"
"76327","Dave Lewis"
"76373","Jeremy Wittkopp"
"76450","Justin Monti"
"76502","Mark Weatherford"
"76540","Derek Manky"
"76556","Jay Jay"
"76596","Jay Jay Jan"
"76603","Uladzislau Murashka"
"76745","Ben Johnson"
"76852","Michael Bruemmer"
"77036","Andy Norton"
"77070","Claire Trimble and Daniel Hoffman, Vice President of SPG "
"77122","Dr. Rao Papolu"
"77181","Eyal Benishti "
"77203","Steve Bearak"
"77228","Mike Kail"
"77291","Chris Strammiello"
"77340","Daniel Hoffman and ClaireTrimble"
"77367","Max Kilger"
"77398","Oliver Rochfort"
"77532","Chris Wysopal"
"77587","Craig Dods"
"77660","John Purrier"
"77727","Laurent Gil"
"77815","Liran Eshel "
"77840","Mark Dufresne"
"77959","Dan Cure"
"77996","Mark Goudie"
"78021","Floyd McKinney"
"78052","Jason Lamar"
"78117","Tom Kemp"
"78151","Carolyn Crandall"
"78215","Michael Barry"
"78240","Kon Leong"
"78265","Aamir Lakhani"
"78285","Andrea Carcano"
"78307","Nick Bilogorskiy"
"78395","Patrick MeLampy"
"78417","Allen Smithee"
"78472","Sergey Zorin"
"78515","Jeremy Wittkop"
"78570","Steve Durbin"
"78577","Peter Merkulov, Chief Technology Officer, Globalscape"
"78581","Barbara DePompa Reimers "
"78603","Tim Roddy"
"78692","Andy Jordan"
"78724","Adi Ashkenazy"
"78769","Steve Bassi"
"78836","Evan Blair"
"78885","Pierluigi Stella"
"78910","Gene Stevens"
"78959","Hanan Levin"
"79031","Julian Dunn"
"79063","PKWARE’s CTO Joe Sturonas and Martin Sugden, CEO of Boldon James"
"79094","Patrick Osborne"
"79220","Tom Thomassen"
"79310","Chuck Burbank"
"79341","Dino Dai Zovi"
"79435","Hiro Imamura"
"79454","Lois Bowers"
"79518","Joshua Behar"
"79615","Aaron Lint"
"79674","Graham Ahearne "
"79751","Matt Moynahan"
"79794","Keenan Skelly"
"79800","Sophie Harrison and Leila Powell "
"79804","Vincent Mooney  "
"79841","Barbara DePompa"
"79879","Michael Diehl"
"79883","Chris McDaniels"
"79908","Terry Wray"
"79933","Yotam Gutman"
"84906","aneeltejwaney"
"84907","brianbyrne"
"84908","christineeicher"
"84909","dashasolovieva"
"84910","jenniferan"
"84911","kelseyschoepfer"
"84912","michaelstrong"
"84913","Ryan Abeling"
"84914","Samantha Lubey"
"84915","stephenlawton"
"84916","warunaperera"
"84919","Jonathan Gossels"
"84923","John Cheney"
"84929","Paul Thackeray"
"84939","Jon Sakoda"
"84944","Prof. Ken Bahn and Ralph Echemendia"
"84967","Simon Smith"
"84983","John Handelaar"
"85000","Hasan Jafri, information security officer, Kaiser Permanente Information Technology"
"85002","Toby Weiss, senior vice president and general manager for security management, CA"
"85004","Tim Mather, CISO, Symantec"
"85008","Walker Johnson, information security manager, South Carolina CIO"
"85020","Clarissa Jacobson, director of research and administration, Peter A. Sokoloff & Co."
"85033","John McNulty, chairman and CEO of Secure Computing and member of the Board of Directors of the Cyber Security Industry Alliance"
"85057","Peter S. Tipppett, CTO, Cybertrust, and chief scientist, ISCA Labs"
"85064","Kristin Lovejoy, CTO and vice president for technology and services, Consul risk management"
"85080","Gene Hoffman, chairman and CEO, Vindicia"
"85100","Aaron Bills, co-founder and COO, 3Delta Systems"
"85103","Tom Bishop, chief technology officer, BMC Software"
"85113","Christopher Burgess, co-author, ""Secrets Stolen, Fortunes Lost"""
"85117","Charles Kolodgy, research director at IDC"
"85129","Trey Ford, director of solutions architecture, WhiteHat Security"
"85139","Prat Moghe, founder & CTO, Tizor"
"85142","Inno Eroraha, president, NetSecurity Corp."
"85152","By Amrit Williams, chief technical officer, BigFix, Inc."
"85161","Ryan Malone, vice president of marketing, Apani"
"85174","Tim Callan, vice president, SSL product marketing, VeriSign, Inc."
"85185","Cristiano Cafferata, systems engineer, SonicWALL"
"85203","Shaul Efraim, vice president of marketing and business development, Tufin Technologies"
"85227","Peter Morin, team lead, information security, Bell Aliant"
"85241","Kyle Adams, chief architect, Mykonos Software"
"85244","Chenxi Wang is VP and principal analyst of security and risk at Forrester Research"
"85270","Troy Gill, security analyst, AppRiver"
"85286","Cari Cistola, Chris Smoak and Andrew Howard,  Georgia Tech Research Institute"
"85294","Craig Spiezle, Online Trust Alliance | Bradley Anstis, Total Defense"
"85346","Bob Shaw CEO, Net Optics"
"85349","Mushegh Hakhinian, security architect, IntraLinks  "
"85352","Brian Calkin assistant director, Multi-State ISAC Security Operations Center at the Center for Internet Security"
"85355","Jeffrey Carr, founder and CEO of Taia Global"
"85394","Daniel Creedon, Kroll Advisory Solutions"
"85414","Jens Lucius, engineer, NCP Secure Communications"
"85459","Gary Sockrider, Arbor Networks"
"85568","Rob Wainwright"
"85862","John Gunn"
"85865","George Thiruvathukal"
"85868","Keith Lowry, SVP, Nuix USG"
"85871","Chris Pogue"
"85874","Kasey Cross, Director of Product Management at LightCyber"
"86278","Ron Schlecht Jr."
"86329","Adi Dar"
"86378","Jason Lamar,Sr. Director of Product Management, Cisco"
"86403","Bill Holtz, President and CEO, Comodo CA"
"86458","Brian Rutledge, Principal Security Manager at Spanning Cloud Apps"
"86487","Charles Stockwell, CEO, The Security Stronghold, "
"86887","Robert Abel"
"86896","Doug Olenick"
"86907","Teri Robinson"
"86924","Rhea Siers, Exec. Dir., Cyber + Information, RANE "
"86946","Gil Shwed, co-founder-CEO, Check Point"
"86967","Ryan Jones, Managing Principal, Labs, Coalfire"
"87013","Matt Jones, CEO, Blancco"
"87031","Mark Mattei, Director, Managed Security Services Operations, Kudelski Security"
"87051","Tom Etheridge, VP of Services, CrowdStrike"
"87094","Brad Arkin, CSO at Adobe"
"87111","Jason Wang, Co-Founder and CEO, TrueVault"
"87127","Jo-Ann Smith, dir. of technology risk management and data privacy, Absolute "
"87165","Joe Merces, CEO, Cloud Daddy"
"87184","Julie Cullivan, SVP CIO, ForeScout Technologies"
"87254","John Robinson, cybersecurity strategist, Cofense"
"87309","Rob Cote "
"87319","Raz Rafaeli, CEO, co-founder, Secret Double Octopus"
"87348","Andrew Newman, Reason Software"
"87360","Zvi Guterman, CEO, CloudShare"
"89211","Katelyn Dunn"
"96428","Allen Bernard"
"97351","Wes Hutcherson, Director of Product Marketing at eSentire"
