guest_author_id, guest_author_name
"2438","Stephen Boyer, CTO and co-founder, BitSight Technologies"
"2439","Mat Gangwer, security architect, Rook Security"
"2440","Chris Mark, PCI compliance practice lead at AT&T Security Consulting"
"2441","Steve Durbin, CEO, Information Security Forum"
"2442","James Beeson, CISO, GE Capital Americas"
"2443","Hugh Thompson, program chair, RSA Conference"
"2444","Slava Gomzin, security and payments technologist, Hewlitt-Packard"
"2445","Ivan Ristic, director of engineering, Qualys"
"2446","David Tishgart, director of marketing and alliances, Gazzang Inc."
"2447","Teri Robinson"
"2448","Axelle Apvrille, senior mobile anti-virus researcher, Fortinet FortiGuard Labs"
"2449","TK Keanini, CTO, Lancope"
"2450","Art Coviello, executive vice president, RSA"
"2451","Michael Fey, CTO, MacAfee(an Intel Security Company)"
"2452","Doug Drinkwater"
"2455","Barry Shteiman, director of security strategy, Imperva | Geoff Webb, director, solution strategy, NetIQ"
"2456","Kasper Lindgaard, head of research, Secunia"
"2457","Domini Clark, principal, executive and technical recruitment, Blackmere"
"2458","Sara Gates, founder and CEO, Wisegate"
"2459","Jason Soroko, head of malware research, Entrust"
"2460","Dan Srebnick, owner, Technical Merits LLC"
"2461","Manos Antonakakis, chief scientist at Damballa"
"2462","John Gibson, senior IT security officer, tTech Ltd."
"2463","Roland Cloutier, CSO, ADP"
"2464","Luis Rivera, CEO, Armored Envoy"
"2465","Anthony Foy, CEO, Workshare"
"2466","Joni Brennan, Kantara Initiative executive director, IEEE Standards Association"
"2467","Erich Stuntebeck, director of mobility research, AirWatch"
"2468","Lucas Zaichkowsky, enterprise defense architect, AccessData"
"2469","Jakub Mahdal, CEO and founder, Safetica Technologies"
"2470","Mike Reagan, chief marketing officer, LogRhythm"
"2471","Dave Martin, CSO, EMC"
"2472","Dan Joe Barry, vice president of marketing, Napatech"
"2473","Rajat Bhargava, CEO, JumpCloud Inc."
"2474","Pragati Jain, technical writer"
"2475","Greg Masters, managing editor, SC Magazine | Jay Ferron, CIO, Interactive Security Training"
"2476","Jeff Combs, talent acquisition, HP Global Cyber Security"
"2477","Garry Sidaway, global director of security strategy, NTT Com Security"
"2478","James Baird, senior security and archiving consultant, Dolphin"
"2479","James Hill, senior security architect, Consolidated Data Services (CDS)"
"2480","Bob Ackerman, founder and managing director, Allegis Capital"
"2481","Daniel Polly, VP, enterprise information security officer, First Financial Bank"
"2482","John Trobough, President, Narus Inc."
"2483","Kyle Adams, chief software architect, Juniper Networks"
"2484","Shel Sharma, director of product marketing, Cyphort Inc."
"2485","Mark O'Neill, VP of innovation, Axway"
"2486","Ryan Kalember, WatchDox"
"2487","Pravin Kothari, CEO, CipherCloud"
"2488","Seth Ruden, senior fraud consultant, ACI Worldwide"
"2489","Vijay Basani, co-founder and CEO, EiQ Networks"
"2490","Joerg Hirschmann, CTO, NCP engineering"
"2491","Zulfikar Ramzan, CTO, Elastica"
"2492","Dana Tamir, director of enterprise security, Trusteer(an IBM company)"
"2493","David Navetta, partner, InfoLawGroup LLP | John Michener, chief scientist, Casaba"
"2494","Scott Register,senior director, product management, Ixia"
"2495","Levi Gundert, technical leader, Cisco TRAC"
"2496","Sean Doherty, head of research and development, SpamTitan Technologies"
"2497","Kate O'Flaherty"
"2498","Patricia Titus, VP and CISO, Freddie Mac"
"2499","Jesse Staniforth"
"2500","Bill Ho, president, Biscom"
"2501","John Milburn, executive director of identity and access management, Dell Software"
"2502","Greg Akers, senior VP, advanced security initiatives group, Cisco"
"2503","Gretchen Hellman, senior director of security strategy, SolarWinds"
"2504","David Miller, CSO, Covisint"
"2505","Sahba Kazerooni, Security Compass | Dave Aitel, Immunity"
"2506","Mark D. Parker, senior product manager, iSheriff"
"2507","Col. (Retired) Barry Hensley, executive director of the Counter Threat Unit (CTU), Dell SecureWorks."
"2508","Jason Oxman, CEO, ETA"
"2509","Edna Conway, CSO, global supply chain, Cisco Systems"
"2510","David Kloba, general manager, Endpoint Systems Management, Dell"
"2511","Don Gray, chief security strategist, Solutionary"
"2512","Alex Cox, senior manager, RSA FirstWatch"
"2513","Julian Weinberger, international system engineer, CISSP, NCP engineering"
"2514","John Stewart, chief security officer, Cisco Systems"
"2515","Christian Crank, security researcher, TrainACE"
"2517","Kyle Creyts, senior threat analyst, Lastline"
"2518","Josh Zerlan, VP of product development, Butterfly Labs"
"2519","Steve Martino, CISO, vice president, Information Security, Cisco"
"2520","Amit Cohen, co-founder and CEO, FortyCloud"
"2521","Andrew Jaquith, CTO and SVP cloud strategy, SilverSky"
"2522","Stephen Coty, chief security evangelist, Alert Logic"
"2523","Chris Triolo, vice president of Professional Services, Education and Support, HP Enterprise Security Products"
"2524","Jeffrey Farrow, partner, Michelman & Robinson LLP"
"2525","Boatner Blankenstein, senior director of solutions engineering, Bomgar Corporation"
"2526","Alison Gianotto"
"2527","Dan Conde, director of products, Midokura"
"2528","Maty Siman, founder & CTO, Checkmarx"
"2529","Orlando Scott-Cowley, director of technology marketing, Mimecast"
"2530","Claus Rosendal, co-founder and chief technology officer, SMS PASSCODE"
"2531","Jane Wasson, Sr. Product Marketing Manager, Dell Security"
"2532","James Bindseil, president and CEO, Globalscape"
"2533","David Hald, co-founder and chief relation officer, SMS PASSCODE"
"2534","Cam Roberson, director of the reseller channel, Beachhead Solutions"
"2535","Pete Nicoletti, CISO, Virtustream | Dan Timpson, VP of technology, DigiCert"
"2536","Etay Maor, senior fraud prevention strategist, IBM Security Systems"
"2537","Domini Clark, principal, Blackmere Consulting"
"2538","Ken Stasiak, CEO, SecureState"
"2539","Evelyn de Souza, senior cloud compliance strategist, security technology group, Cisco"
"2540","Chris Sullivan, vice president of advanced solutions, Courion"
"2541","Ryan Ward, CIO, Avatier"
"2542","David Sheidlower, global head of information security, BBDO Worldwide"
"2543","Nicole Pauls, director of product management, security, SolarWinds"
"2544","Roman Foeckl, CEO & Founder, CoSoSys"
"2545","Boatner Blankenstein, senior director of solutions engineering, Bomgar"
"2546","Daniel de Carvalho, L|PT, C|EH, C|HFI, CISSP, E|CSA, MCSE + S, MCITP"
"2547","Geoff Webb, senior director, solution strategy, NetIQ"
"2548","Chris Weber, co-founder, Casaba Security | Geoffrey Vaughan, security consultant, Security Compass"
"2549","Jeff Combs, J. Combs Search"
"2550","Francis Ofungwu, director, network security services, Unisys"
"2551","Caleb Barlow director, critical infrastructure security application, data and mobile security, IBM"
"2552","Alba Alessandro, partner, Hodgson Russ LLP"
"2553","Anders Lofgren, VP of product management, Acronis Access."
"2554","Nazan Osman"
"2555","Daniel Polly, vice president, enterprise information security officer, First Financial Bank"
"2556","Christopher Zannetos, president and CEO, Courion"
"2557","Joseph Barrett, senior security consultant, Foreground Security"
"2558","David Miller, chief security officer, Covisint"
"2559","Paul Morville, founder, Confer"
"2560","Preston Hogue, F5 Networks"
"2561","Charles Wheeler, senior director of operations, Brivo Systems"
"2562","Paige Leidig, senior vice president, CipherCloud"
"2563","Ashok Sankar, Vice President, Cyber Strategy, Raytheon Cyber Products"
"2564","Ryan Wilk, director of customer success, NuData Security"
"2565","Karl Sigler, threat intelligence manager, Trustwave"
"2566","Nat Kausik, CEO, Bitglass"
"2567","Shlomi Boutnaru, CTO, CyActive"
"2568","Kevin Flynn, director of product marketing, Blue Coat Systems"
"2569","Xuhua Bao, Hai Hong, Zhihua Cao | NSFOCUS"
"2570","John Worrall"
"2571","Jerry Wyble, VP and practice manager, information security compliance practice, CompliancePoint"
"2572","Paul Morville, co-founder, Confer"
"2573","John Trobough, president and CEO, Narus"
"2574","Ian Hermon, payments security specialist, Thales e-Security"
"2575","Kasper Lindgaard, director of research and security, Secunia"
"2576","Jeff Bardin, Treadstone 71 | Dave Chronister, Parameter Security"
"2577","Adam Malanaphy, director, information governance, Glenmont Group"
"2578","Min-Pyo Hong, founder and CEO, SEWORKS"
"2579","Gene Fredriksen, global information security officer, Public Service Credit Union (PSCU)"
"2580","John Worrall, CMO, CyberArk"
"2581","Marisa Fagan, director of crowd operations, Bugcrowd"
"2582","Jonathan Fox and Tyson Macaulay, McAfee"
"2583","Daniel Shugrue, director of product marketing, Akamai"
"2584","Gonen Fink, CEO, LightCyber"
"2585","Steven Russo, executive vice president, Secure Cloud Systems"
"2586","Daryk Rowland, director of risk management, Guidance Software Inc."
"2587","David Williamson, CEO at EfficientIP"
"2588","Geoff Webb, senior director, solutions strategy, NetIQ"
"2589","John Barco, VP of product management, ForgeRock"
"2590","Greg Rosenberg, security engineer, Trustwave"
"2591","Dean Wiech, managing director, Tools4ever"
"2592","Mike Spencer, consultant, Accuvant"
"2593","Sal Picheria, SC Labs review team"
"2594","James Verderico, SC Labs review team"
"2595","Candy Alexander, senior GRC consultant, Towerwall"
"2596","Edna M. Conway, CSO, Global Supply Chain, Cisco Systems"
"2597","Joe Abbey, director of software engineering, Arxan Technologies"
"2598","Ken Jones, VP engineering and product management, IronKey Secure USB Devices"
"2599","Susan Allspaw Pomeroy, security compliance analyst, SendGrid"
"2600","Ryan Olson, intelligence director, Palo Alto Networks"
"2601","Lysa Myers, security researcher, ESET"
"2602","Adam Kujawa, head of malware intelligence, Malwarebytes"
"2603","Keith Graham, chief technology officer, SecureAuth"
"2604","Ryan Merritt, lead security researcher, Trustwave"
"2605","Kim Crawley, researcher, InfoSec Institute"
"2606","David Canellos, president and CEO, Perspecsys"
"2607","Anthony DiBello, director, security practice, Guidance Software"
"2608","Michael Coates, director of product security, Shape Security"
"2609","Steve Hultquist, chief evangelist, RedSeal"
"2610","Will Ackerly, co-founder and CTO, Virtru"
"2611","Andrew Conway, research analyst, Cloudmark"
"2612","Vijay Basani, co-founder, president and CEO, EiQ Networks"
"2613","Mav Turner, director of security, SolarWinds"
"2614","Tim Ring"
"2615","Bob Brennan, CEO, Veracode"
"2616","Ameera Tabassum, ACCA Affiliate"
"2617","Joan Lockhart, CMO, GlobalSign"
"2618","Daniel Riedel, CEO, New Context"
"2619","Russell Stern, CEO, Solarflare"
"2620","Maor Goldberg, CEO, Whitebox Security"
"2621","Julie Lockner and Robert Shields, Informatica"
"2622","Charles Foley, chairman and CEO, Watchful Software"
"2623","Domini Clark, principal, executive & technical recruitment, Blackmere"
"2624","Ian Hamilton, CTO, Signiant"
"2625","Rich Boyer, senior information security architect, NTT Com Security"
"2626","Jonathan Lewis, director, product marketing, SSH Communications Security"
"2627","Craig Shumard, principal, Shumard and Associates"
"2628","Larry Jaffee"
"2629","Lee Sustar"
"2630","Steve Zurier"
"2631","Peter Waterhouse, senior strategist, CA Technologies"
"2632","Diana Bradley, PRWeek"
"2633","Greg Hoglund, CEO, Outlier Security"
"2634","Lawrence Walsh, CEO, The 2112 Group"
"2635","Tim Maliyil, CEO, AlertBoot"
"2636","Alan S. Cohen, chief commercial officer, Illumio"
"2637","Mark Burnette, partner, LBMC Security & Risk Services"
"2638","Eric Cowperthwaite, vice president of advanced security and strategy, Core Security"
"2639","Dave Aitel, CEO, Immunity | Joe Loomis, CEO, CyberSponse"
"2640","Oliver Tavakoli, chief technology officer, Vectra"
"2641","Jim Robell, president and COO, Eid Passport"
"2642","Bob West, chief trust officer, CipherCloud"
"2643","Scott Aurnou, attorney, cybersecurity consultant and VP, SOHO Solutions"
"2644","Zouhair Guelzim, VP and CISO, L’Oréal Americas"
"2645","Vijay Dheap, global solutions manager, security intelligence and cyber forensics, IBM"
"2646","Carl Caum, senior technical marketing manager | Morgan Haskel, module engineer, Puppet Labs"
"2647","Idan Tendler, CEO, Fortscale"
"2648","Amit Serper, senior security researcher, Cybereason"
"2649","Robert Abel"
"2650","Dr. Christopher Kruegel, co-founder and chief scientist, Lastline"
"2651","Karl Fruecht, Principal Business Consultant, KillerIT"
"2652","Chris Rouland, founder and CEO, Bastille"
"2653","Josh Shaul, VP of product management, Trustwave"
"2654","Kevin Cochrane, CMO, Agari"
"2655","Preston Hogue, director, marketing architecture, F5 Networks"
"2656","Kevin Flynn, director, Product Marketing, Blue Coat"
"2657","Rehan Jalil, CEO, Elastica"
"2658","Todd Scott, IT Manager, Peterbilt"
"2659","Jen Andre, Threat Stack | Cameron Camp, ESET"
"2660","Wils Bell, president, SecurityHeadhunter.com"
"2661","Stephen Orfei, general manager, PCI Security Standards Council"
"2662","Jonathan Carter, technical director, Arxan Technologies"
"2663","Muddu Sudhakar, CEO, Caspida"
"2664","Johannes Ullrich, dean of research, SANS Technology Institute"
"2665","Timothy Eades, CEO, vArmour"
"2666","Alex Stamos, CISO, Yahoo"
"2667","Ed Fox, vice president of network services, MetTel"
"2668","Ian Trump, security consultant, LogicNow"
"2669","Ajay Arora, CEO, Veradocs"
"2670","Simon Crosby, CTO, Bromium"
"2671","Pamela Passman, President and CEO, Center for Responsible Enterprise And Trade"
"2672","Sean Sullivan, security advisor, F-Secure"
"2673","Tony Morbin, Editor-in-chief, SC Magazine UK"
"2674","Tom Reeve, Senior Reporter, SC Magazine UK"
"2675","Roee Hay, application security research team lead, IBM X-Force"
"2676","CISO at a large health care organization"
"2677","Asaf Cidon, CEO and co-founder, Sookasa"
"2678","Lena Smart, CIO, New York Power Authority"
"2679","Stephen Lawton, Data security in the 21st century"
"2680","Mark Nunnikhoven, senior research scientist, OpenDNS"
"2681","Paul Kurtz, co-founder and CEO, TruSTAR Technology"
"2682","Domini Clark, principal, Blackmere Consulting; founder and director of strategy, InfoSecConnect.com."
"2683","Partner content"
"2684","Tom Reeve, senior report, SC Magazine UK"
"2685","Max Cooter"
"2686","Ashley Carman, contributed reporting"
"2687","SC Magazine UK staff"
"2689","Adrian Bridge Water"
"2691","Danielle Correa"
"2692","Chema Alonso, CEO, Telefónica's ElevenPaths"
"2694","Doug Olenick"
"2695","Charles Henderson, vice president, managed security testing, Trustwave"
"2696","Adrian Bridgwater"
"2698","John Kuhn, senior security threat researcher, IBM Security"
"2699","Wils Bell, founder and president, SecurityHeadhunter.com"
"2700","Shridhar Mittal, CEO, Zimperium"
"2701","Domingo Guerra, president, Appthority"
"2702","Joe Aragona"
"2703","Zouhair Guelzim, VP/CISO, L´Oréal Americas"
"2704","Eugene Gerden"
"2707","Jeremy Seth Davis"
"2708","Stephen Dearing"
"2710","Steve McGregory, director of application and threat intelligence, Ixia"
"2711","Domini Clark, director of strategy at InfoSec Connect; principal, Blackmere Consulting"
"2712","John Morello, enterprise security veteran"
"2713","Pat Clawson, CEO, Blancco Technology Group"
"2714","Ken Simpson, CEO, MailChannels"
"2715","Surendhar Subramani, senior information security consultant, Ernst & Young India"
"2716","Patricia Titus, former CISO and security adviser"
"2717","Raimund Genes"
"2718","SC UK Staff"
"2719","Michael Kummer, President Americas, SECUDE"
"2720","Danielle Correa and SC Staff"
"2721","Tom Reeve, Rene Millman"
"2722","Pete Shoard"
"2723","Max Vetter"
"2724","James Socas, executive chairman, iSheriff"
"2725","Jeff Combs, VP, talent management for ISE Talent"
"2726","Michael R. Overly, attorney, Foley & Lardner"
"2727","Colin McKinty, VP Cyber Security Strategy at BAE Systems Applied Intelligence"
"2728","David Shearer, CEO, (ISC)²"
"2730","Matt Konda, OWASP global board member"
"2731","Lena Smart, VP / CIO, New York Power Authority"
"2732","Anthony Neary"
"2733","Ash J. Hunt"
"2734","Jon Gelsey, CEO, Auth0"
"2735","Dr. Peter Stephenson"
"2736","Nicholas Grefsheim"
"2737","Nick Grefsheim"
"2738","Nir Polak, co-founder and CEO, Exabeam Inc."
"2739","Dannielle Correa"
"2741","Bradley Barth, Senior Reporter"
"2742","Bradley Barth"
"2743","Max Mtzger"
"2744","Geoff Sanders, CEO, LaunchKey"
"2745","Carole Fennelly, Recorded Future contributor and information security consultant"
"2746","Edna Conway, CSO, global value chain, Cisco Systems"
"2747","Craig Kunitani, co-founder, Security Mentor"
"2748","Bill Weinberg, senior director, open source strategy, Black Duck Software"
"2749","Latha Maripuri, SVP & global CISO, News Corp."
"2750","Rio Perez"
"2751","Jaroslaw Adamowski"
"2752","Domini Clark, director of strategy, InfoSec Connect"
"2753","Lauren Zink, team lead, security awareness and communications, Diebold"
"2754","Ravi Devireddy, CTO and co-founder, E8 Security"
"2755","Guy Bunker, SVP of products, Clearswift."
"2756","ForcePoint Security Labs"
"2764","Carsten Eiram, chief research officer, Risk Based Securit"
"2771","Jeff Combs, vice president, talent management, ISE Talent"
"2774","Zachery S. Mitcham, CISO, University of North Carolina Wilmington"
"2776","Ryan O'Leary, VP of Threat Research Center, WhiteHat Security"
"2777","J.J. Thompson, founder and CEO, Rook Security"
"2779","Nick Bilogorskiy, director of security research, Cyphort"
"2783","Jon Wilkinson, privacy officer, Watson Health business unit, IBM"
"2789","Brian Schultz, member, (ISC)²"
"2791","Marcin Kleczynski, CEO, Malwarebytes"
"2794","Limor Kessem, cybersecurity evangelist, IBM Security"
"2795","Patrick O'Kane, barrister and compliance counsel"
"2796","Feris Rifai, CEO and co-founder, Bay Dynamics"
"2797","Chris Poulin, IANS faculty member"
"2798","Jeff Brown, former technology risk officer, AIG"
"2799","Ali Taherian"
"2800","Presented by Forcepoint Security Labs"
"2801","Ali Teharian"
"2802","Joshua C. Douglas, CTO, Forcepoint"
"2804","Chase Cunningham, director of cyber threat research, Armor"
"2805","Dmitriy Ayrapetov, director, network security product management, Dell Security."
"2806","George Japak, managing director, ICSA Labs; HIPAA security officer, Verizon"
"2807","David R. Singh, counsel, Weil, Gotshal & Manges"
"2808","Bruce Forman, CISO, UMass Memorial Medical Center"
"2809","Tony Morbin, Rene Millman"
"2810","Feris Rifai, CEO and co-founder at Bay Dynamics"
"2811","Ali Teherian"
"2812","Ilia Kolochenko"
"2814","Edna Conway, CSO, global value chain at Cisco"
"2815","Caroline Wong, security initiative director, Cigital"
"2816","Kristin Lovejoy, president, Acuity Solutions."
"2817","Latha Maripuri, SVP and global CISO, News Corp."
"2818","Klaus Majewski"
"2819","Palo Alto Networks."
"2820","Danielle Correa, Tom Reeve"
"2821","Dr. Jules Pagna Disso"
"2823","Roi Perez, Tom Reeve"
"2824","Tom Pendergast, Chief Strategist, Security, Privacy & Compliance, MediaPro"
"2825","Bryan Lee"
"2832","François Amigorena"
"2833","Evan Schuman"
"2834","Tony Morbin, Danielle Correa"
"2836","Tom Kemp, CEO, Centrify"
"2841","Barry Shteiman, director of threat research, Exabeam"
"2842","Thomas Fischer, principal threat researcher, Digital Guardian"
"2843","Jeff Liu, global sector head, technology – transaction advisory services, EY"
"2845","Jon Wilkinson, privacy officer, IBM Watson Health"
"2849","Meny Har, VP of product, Siemplify"
"2850","Mark Dufresne, director of malware research and threat intelligence, Endgame"
"2854","Tom Reeve"
"2861","Edgar Rwakenya"
"2862","Eugene Gerden"
"2865","Davey Winder"
"2887","Ed Jenning, chief operating officer, Mimecast."
"2891","Domini Clark, senior recruiter at Decision Toolbox"
"2892","Edna Conway, CSO, global value chain, Cisco"
"2893","Alexander García-Tobar, CEO, ValiMail"
"2894","Tony Morbin"
"2896","Daniel Hoffman, former intelligence officer"
"2898","Walt Williams, director of security and compliance, Lattice Engines"
"2899","Joanna Swiatkowska"
"2900","Dax Streater, manager of cybersecurity operations at the Lower Colorado River Authority (LCRA)"
"2903","Matt Moynahan, CEO, Forcepoint"
"2904","Amy Mushahwar, CISO and counsel, ZwillGen"
"2905","Dax Streater, manager, cybersecurity operations at the Lower Colorado River Authority"
"2906","Doug Olenick and Bradley Barth"
"2907","Spencer Summons"
"2910","Doug Olenick and Rob Abel"
"2912","SC Staff Report"
"2913","Ross Rustici"
"2917","Kris Lovejoy, CEO, BluVector"
"2918","Wendi Whitmore, global lead, IBM X-Force Incident Response and Intelligence Services (IRIS)"
"2919","Joyce Brocaglia, founder, Executive Women's Forum; CEO, Alta Associates"
"2920","Martyn Croft and Valerie Croft"
"2921","Chris Allen"
"2922","Simon Wright"
"2928","Limor Kessem"
"2931","Edward Amoroso, TAG Cyber and Sharon Vardi, Prevoty"
"2932","Elizabeth Hyman"
"2933","Rob Abel"
"2936","Michael Stephenson"
"2937","Leslie Lambert"
"2938","Aaron Sanders"
"2940","Stu Sjouwerman"
"2941","Ajit Sanchetti"
"2942","Ondrej Krehel"
"2943","Thomas Jones"
"2944","Andrew Mayo"
"2945","John Aisien"
"2946","Weston Henry"
"2947","Douglas Roberts"
"2948","Keith O'Byrne"
"2949","Lou Manousos"
"2950","Grace Johansson"
"2951","John Weinschenk"
"2952","Marcin Kleczynski"
"2953","Greg Temm"
"2955","Sam Curry"
"2967","Ruslan Synytsky"
"2968","Naresh Persaud"
"2969","Noushin Shabab"
"2970","Nick Deshpande"
"2971","Bill Mann"
"2974","Dave Lewis"
"2975","Jeremy Wittkopp"
"2976","Justin Monti"
"2977","Mark Weatherford"
"2978","Derek Manky"
"2979","Jay Jay"
"2980","Jay Jay Jan"
"2981","Uladzislau Murashka"
"2983","Ben Johnson"
"2988","Michael Bruemmer"
"2989","Andy Norton"
"2990","Claire Trimble and Daniel Hoffman, Vice President of SPG"
"2991","Dr. Rao Papolu"
"2992","Eyal Benishti"
"2993","Steve Bearak"
"2994","Mike Kail"
"2995","Chris Strammiello"
"2996","Daniel Hoffman and Claire Trimble"
"2997","Max Kilger"
"2998","Oliver Rochfort"
"2999","Chris Wysopal"
"3000","Craig Dods"
"3001","John Purrier"
"3002","Laurent Gil"
"3003","Liran Eshel"
"3004","Mark Dufresne"
"3007","Dan Cure"
"3009","Mark Goudie"
"3010","Floyd McKinney"
"3011","Jason Lamar"
"3013","Tom Kemp"
"3014","Carolyn Crandall"
"3015","Michael Barry"
"3016","Kon Leong"
"3017","Aamir Lakhani"
"3018","Andrea Carcano"
"3019","Nick Bilogorskiy"
"3020","Patrick MeLampy"
"3021","Allen Smithee"
"3022","Sergey Zorin"
"3023","Jeremy Wittkop"
"3024","Steve Durbin"
"3026","Peter Merkulov, Chief Technology Officer, Globalscape"
"3027","Barbara DePompa Reimers"
"3029","Tim Roddy"
"3030","Andy Jordan"
"3031","Adi Ashkenazy"
"3032","Steve Bassi"
"3033","Evan Blair"
"3034","Pierluigi Stella"
"3035","Gene Stevens"
"3037","Hanan Levin"
"3038","Julian Dunn"
"3039","PKWARE's CTO Joe Sturonas and Martin Sugden, CEO of Boldon James"
"3040","Patrick Osborne"
"3041","Tom Thomassen"
"3043","Chuck Burbank"
"3044","Dino Dai Zovi"
"3045","Hiro Imamura"
"3046","Lois Bowers"
"3047","Joshua Behar"
"3048","Aaron Lint"
"3049","Graham Ahearne"
"3050","Matt Moynahan"
"3051","Keenan Skelly"
"3053","Sophie Harrison and Leila Powell"
"3054","Vincent Mooney"
"3055","Barbara DePompa"
"3056","Michael Diehl"
"3057","Chris McDaniels"
"3058","Terry Wray"
"3059","Yotam Gutman"
"3873","aneeltejwaney"
"3874","brianbyrne"
"3875","christineeicher"
"3876","dashasolovieva"
"3877","jenniferan"
"3878","kelseyschoepfer"
"3879","michaelstrong"
"3880","Ryan Abeling"
"3881","Samantha Lubey"
"3882","stephenlawton"
"3883","warunaperera"
"3887","Jonathan Gossels"
"3888","John Cheney"
"3889","Paul Thackeray"
"3890","Jon Sakoda"
"3891","Prof. Ken Bahn and Ralph Echemendia"
"3892","Simon Smith"
"3893","John Handelaar"
"3894","Hasan Jafri, information security officer, Kaiser Permanente Information Technology"
"3895","Toby Weiss, senior vice president and general manager for security management, CA"
"3896","Tim Mather, CISO, Symantec"
"3897","Walker Johnson, information security manager, South Carolina CIO"
"3898","Clarissa Jacobson, director of research and administration, Peter A. Sokoloff & Co."
"3899","John McNulty, chairman and CEO of Secure Computing and member of the Board of Directors of the Cyber Security Industry Alliance"
"3900","Peter S. Tipppett, CTO, Cybertrust, and chief scientist, ISCA Labs"
"3901","Kristin Lovejoy, CTO and vice president for technology and services, Consul risk management"
"3902","Gene Hoffman, chairman and CEO, Vindicia"
"3904","Aaron Bills, co-founder and COO, 3Delta Systems"
"3905","Tom Bishop, chief technology officer, BMC Software"
"3906","Christopher Burgess, co-author, ""Secrets Stolen, Fortunes Lost"""
"3907","Charles Kolodgy, research director at IDC"
"3908","Trey Ford, director of solutions architecture, WhiteHat Security"
"3909","Prat Moghe, founder & CTO, Tizor"
"3910","Inno Eroraha, president, NetSecurity Corp."
"3911","Amrit Williams, chief technical officer, BigFix Inc."
"3912","Ryan Malone, vice president of marketing, Apani"
"3913","Tim Callan, vice president, SSL product marketing, VeriSign Inc."
"3914","Cristiano Cafferata, systems engineer, SonicWALL"
"3915","Shaul Efraim, vice president of marketing and business development, Tufin Technologies"
"3917","Peter Morin, team lead, information security, Bell Aliant"
"3918","Kyle Adams, chief architect, Mykonos Software"
"3919","Chenxi Wang, VP and principal analyst of security and risk at Forrester Research"
"3921","Troy Gill, security analyst, AppRiver"
"3922","Cari Cistola, Chris Smoak and Andrew Howard, Georgia Tech Research Institute"
"3923","Craig Spiezle, Online Trust Alliance | Bradley Anstis, Total Defense"
"3925","Bob Shaw, CEO, Net Optics"
"3926","Mushegh Hakhinian, security architect, IntraLinks"
"3927","Brian Calkin, assistant director, Multi-State ISAC Security Operations Center at the Center for Internet Security"
"3928","Jeffrey Carr, founder and CEO, Taia Global"
"3929","Daniel Creedon, Kroll Advisory Solutions"
"3930","Jens Lucius, engineer, NCP Secure Communications"
"3931","Gary Sockrider, Arbor Networks"
"3932","Rob Wainwright"
"3935","John Gunn"
"3936","George Thiruvathukal"
"3937","Keith Lowry, SVP, Nuix USG"
"3938","Chris Pogue"
"3939","Kasey Cross, Director of Product Management at LightCyber"
"3940","Ron Schlecht Jr."
"3942","Adi Dar"
"3943","Jason Lamar,Sr. Director of Product Management, Cisco"
"3944","Bill Holtz, President and CEO, Comodo CA"
"3945","Brian Rutledge, Principal Security Manager at Spanning Cloud Apps"
"3946","Charles Stockwell, CEO, The Security Stronghold"
"4496","Rhea Siers, Exec. Dir., Cyber + Information, RANE"
"4499","Gil Shwed, co-founder-CEO, Check Point"
"4500","Ryan Jones, Managing Principal, Labs, Coalfire"
"4515","Matt Jones, CEO, Blancco"
"4516","Mark Mattei, Director, Managed Security Services Operations, Kudelski Security"
"4517","Tom Etheridge, VP of Services, CrowdStrike"
"4518","Brad Arkin, CSO at Adobe"
"4519","Jason Wang, Co-Founder and CEO, TrueVault"
"4520","Jo-Ann Smith, dir. of technology risk management and data privacy, Absolute"
"4522","Joe Merces, CEO, Cloud Daddy"
"4524","Julie Cullivan, SVP CIO, ForeScout Technologies"
"4525","John Robinson, cybersecurity strategist, Cofense"
"4526","Rob Cote"
"4528","Raz Rafaeli, CEO, co-founder, Secret Double Octopus"
"4529","Andrew Newman, Reason Software"
"4530","Zvi Guterman, CEO, CloudShare"
"12432","Katelyn Dunn"
"29732","Allen Bernard"
"32706","Wes Hutcherson, Director of Product Marketing at eSentire"
"35266","Esther Shein"
"37857","Todd R. Weiss"
"38497","Daniel P. Dern"
"38526","Bob Violino"
"39590","Scott Mace"
"41006","Ryan Cote"
"51930","Evan Schumer"
"56004","David F. Carr"
"60275","Joseph Carson"
"60796","Grant McCormick"
"60820","Sivan Tehila"
"60846","Derek Manky"
"60847","Uri May"
"60848","Ido Safruti"
"61129","Chester Wisniewski"
"61159","Mike Hamilton"
"61429","Shawn Wallace"
"61455","Dor Knafo"
"61544","Zack Allen"
"61576","Ken Jenkins"
"61816","Wade Lance"
"62642","Theresa Lanowitz"
"63186","Steve Grewal"
"63269","Brian Philip Murphy"
"63270","Jussi Mononen"
"63281","Tom Kellermann"
"63953","Mick Baccio"
"63954","Nathan Freed Wessler"
"63989","Rustom Kanga"
"64283","Bryan Becker"
"64296","David ""Moose"" Wolpoff"
"64334","David Wolpoff"
"64613","Tim Bandos"
"65183","Matt Petrosky"
"65299","Laurence PItt"
"65301","Neel Lukka"
"65319","James Ford"
"65539","Marcus Fowler"
"65551","Galina Antova"
"65707","Michael O'Malley"
"65708","Steve Banda"
"65760","Steve Winterfeld"
"65880","Mike Dow"
